UID,UNAME,TYPE,PID,PNAME,nVisees   ,tauxDeReponse   ,enEmploi   ,rechercheEmploi   ,auxEtudes   ,pInactives   ,tauxDeChomage   ,emploiTempsPlein   ,dureeDeRecherche    ,salaireHebdoBrut   ,emploiEnRapport   ,enRapport   
978010,ETS,1,5359,"Génie électrique, électronique et des communications", 13  , 69.2   , 77.8   , 0.0   , 11.1   , 11.1   , 0.0   , 100.0   , 2    ,1 073   , 100.0   , 100.0   
978010,ETS,1,5360,Génie mécanique, 13  , 61.5   , 87.5   , 0.0   , 12.5   , 0.0   , 0.0   , 85.7   , 40    ,1 381   , 83.3   , 100.0   
978010,ETS,1,5363,Génie industriel et administratif, 9  , 66.7   , 50.0   , 0.0   , 50.0   , 0.0   , 0.0   , 33.3   ,x    ,x   , 100.0   , 66.7   
978011,TELUQ,0,5410,Communications et journalisme, 14  , 71.4   , 70.0   , 20.0   , 10.0   , 0.0   , 22.2   , 100.0   , 52    ,1 236   , 71.4   , 0.0   
978011,TELUQ,0,5800,Administration des affaires, 91  , 53.8   , 81.6   , 8.2   , 8.2   , 2.0   , 9.1   , 90.0   , 10    ,1 059   , 83.3   , 25.0   
978011,TELUQ,0,5815,Gestion du personnel, 9  , 66.7   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 100.0   ,n.d.    ,1 119   , 33.3   ,-   
978011,TELUQ,0,5816,Relations industrielles, 6  , 100.0   , 83.3   , 0.0   , 16.7   , 0.0   , 0.0   , 100.0   , 3    ,1 058   , 100.0   , 0.0   
978011,TELUQ,0,8000,Études plurisectorielles, 47  , 59.6   , 75.0   , 3.6   , 10.7   , 10.7   , 4.5   , 90.5   , 4    ,1 325   , 63.2   , 100.0   
978011,TELUQ,1,5700,Études pluridisciplinaires en sciences de l'éducation, 6  , 100.0   , 83.3   , 0.0   , 16.7   , 0.0   , 0.0   , 80.0   ,n.d.    ,1 380   , 100.0   , 100.0   
979000,McGILL,0,5104,Sciences infirmières et nursing, 82  , 57.3   , 85.1   , 0.0   , 6.4   , 8.5   , 0.0   , 87.5   , 2    ,1 019   , 97.1   , 66.7   
979000,McGILL,0,5106,Médecine, 155  , 50.3   , 5.1   , 0.0   , 93.6   , 1.3   , 0.0   , 100.0   , 1    , 885   , 100.0   , 75.3   
979000,McGILL,0,5120,Ergothérapie, 58  , 58.6   , 70.6   , 2.9   , 23.5   , 2.9   , 4.0   , 91.7   , 1    , 872   , 100.0   , 87.5   
979000,McGILL,0,5121,Physiothérapie, 52  , 61.5   , 78.1   , 0.0   , 21.9   , 0.0   , 0.0   , 92.0   , 2    , 870   , 95.7   , 85.7   
979000,McGILL,0,5211,Microbiologie, 90  , 65.6   , 13.6   , 0.0   , 84.7   , 1.7   , 0.0   , 75.0   , 19    , 661   , 33.3   , 76.0   
979000,McGILL,0,5240,Sciences physiques, 24  , 62.5   , 6.7   , 0.0   , 93.3   , 0.0   , 0.0   , 100.0   ,x    ,x   , 0.0   , 92.9   
979000,McGILL,0,5245,Chimie, 31  , 71.0   , 36.4   , 0.0   , 59.1   , 4.5   , 0.0   , 87.5   , 9    , 716   , 42.9   , 92.3   
979000,McGILL,0,5299,Études pluridisciplinaires en sciences pures, 11  , 72.7   , 12.5   , 0.0   , 87.5   , 0.0   , 0.0   , 100.0   ,x    ,x   , 0.0   , 100.0   
979000,McGILL,0,5302,Agriculture, 6  , 83.3   , 60.0   , 20.0   , 20.0   , 0.0   , 25.0   , 100.0   , 2    , 609   , 100.0   , 100.0   
979000,McGILL,0,5313,Sciences et technologie des aliments, 9  , 66.7   , 66.7   , 0.0   , 33.3   , 0.0   , 0.0   , 100.0   , 9    , 892   , 100.0   , 100.0   
979000,McGILL,0,5332,Architecture, 45  , 75.6   , 17.6   , 0.0   , 79.4   , 2.9   , 0.0   , 100.0   , 7    , 748   , 83.3   , 96.3   
979000,McGILL,0,5355,Génie biologique et biomédical, 18  , 72.2   , 53.8   , 0.0   , 46.2   , 0.0   , 0.0   , 85.7   , 4    , 778   , 83.3   , 100.0   
979000,McGILL,0,5356,Génie chimique, 40  , 50.0   , 50.0   , 0.0   , 50.0   , 0.0   , 0.0   , 90.0   , 30    , 917   , 55.6   , 70.0   
979000,McGILL,0,5358,"Génie civil, de la construction et du transport", 49  , 53.1   , 65.4   , 3.8   , 26.9   , 3.8   , 5.6   , 94.1   , 8    , 978   , 81.3   , 85.7   
979000,McGILL,0,5359,"Génie électrique, électronique et des communications", 67  , 58.2   , 64.1   , 5.1   , 30.8   , 0.0   , 7.4   , 92.0   , 11    ,1 024   , 52.2   , 83.3   
979000,McGILL,0,5360,Génie mécanique, 99  , 56.6   , 58.9   , 5.4   , 35.7   , 0.0   , 8.3   , 100.0   , 16    , 942   , 75.8   , 90.0   
979000,McGILL,0,5380,Sciences de l'activité physique, 66  , 51.5   , 70.6   , 2.9   , 26.5   , 0.0   , 4.0   , 83.3   , 9    , 686   , 85.0   , 100.0   
979000,McGILL,0,5432,Anthropologie, 26  , 50.0   , 38.5   , 0.0   , 53.8   , 7.7   , 0.0   , 80.0   , 16    , 796   , 0.0   , 71.4   
979000,McGILL,0,5477,Service social, 58  , 60.3   , 77.1   , 2.9   , 17.1   , 2.9   , 3.6   , 74.1   , 9    , 849   , 90.0   , 100.0   
979000,McGILL,0,5498,Sciences religieuses, 26  , 57.7   , 66.7   , 0.0   , 33.3   , 0.0   , 0.0   , 70.0   , 3    , 696   , 57.1   , 100.0   
979000,McGILL,0,5499,Études pluridisciplinaires en sciences humaines, 10  , 70.0   , 14.3   , 0.0   , 85.7   , 0.0   , 0.0   , 100.0   ,x    ,x   , 0.0   , 66.7   
979000,McGILL,0,5584,Humanités gréco-latines et archéologie classique, 6  , 66.7   , 25.0   , 0.0   , 75.0   , 0.0   , 0.0   , 100.0   ,x    ,x   , 0.0   , 100.0   
979000,McGILL,0,5590,"Français, en général, et français, langue maternelle", 11  , 63.6   , 28.6   , 0.0   , 71.4   , 0.0   , 0.0   , 50.0   ,x    ,x   , 100.0   , 100.0   
979000,McGILL,0,5700,Études pluridisciplinaires en sciences de l'éducation, 23  , 60.9   , 57.1   , 0.0   , 35.7   , 7.1   , 0.0   , 75.0   , 4    , 691   , 83.3   , 60.0   
979000,McGILL,0,5704,Formation des enseignants au préscolaire et au primaire, 164  , 54.9   , 88.9   , 5.6   , 5.6   , 0.0   , 5.9   , 70.0   , 5    , 804   , 94.6   , 100.0   
979000,McGILL,0,5705,Formation des enseignants spécialistes au primaire et au secondaire, 47  , 53.2   , 80.0   , 0.0   , 16.0   , 4.0   , 0.0   , 80.0   , 3    , 958   , 93.8   , 75.0   
979000,McGILL,0,5708,Formation des enseignants au secondaire, 79  , 64.6   , 84.3   , 0.0   , 5.9   , 9.8   , 0.0   , 88.4   , 5    , 776   , 94.7   , 66.7   
979000,McGILL,0,8076,Environnement (qualité du milieu et pollution), 60  , 58.3   , 31.4   , 2.9   , 62.9   , 2.9   , 8.3   , 81.8   , 5    , 767   , 55.6   , 81.8   
979000,McGILL,1,5102,Sciences fondamentales et sciences appliquées de la santé, 49  , 59.2   , 51.7   , 0.0   , 48.3   , 0.0   , 0.0   , 86.7   , 21    ,1 099   , 76.9   , 85.7   
979000,McGILL,1,5104,Sciences infirmières et nursing, 29  , 55.2   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 93.8   , 1    ,1 185   , 100.0   ,-   
979000,McGILL,1,5108,Médecine et chirurgie expérimentales, 33  , 54.5   , 38.9   , 0.0   , 61.1   , 0.0   , 0.0   , 100.0   , 18    ,1 263   , 57.1   , 72.7   
979000,McGILL,1,5121,Physiothérapie, 10  , 70.0   , 71.4   , 0.0   , 28.6   , 0.0   , 0.0   , 40.0   ,x    ,x   , 50.0   , 50.0   
979000,McGILL,1,5200,Sciences biologiques, 34  , 50.0   , 58.8   , 11.8   , 29.4   , 0.0   , 16.7   , 90.0   , 12    , 778   , 88.9   , 100.0   
979000,McGILL,1,5207,Zoologie, 6  , 66.7   , 50.0   , 0.0   , 50.0   , 0.0   , 0.0   , 100.0   ,x    ,x   , 0.0   , 50.0   
979000,McGILL,1,5211,Microbiologie, 15  , 60.0   , 55.6   , 0.0   , 44.4   , 0.0   , 0.0   , 100.0   , 9    , 768   , 60.0   , 75.0   
979000,McGILL,1,5214,Biochimie, 15  , 66.7   , 30.0   , 10.0   , 60.0   , 0.0   , 25.0   , 100.0   , 2    , 798   , 100.0   , 50.0   
979000,McGILL,1,5240,Sciences physiques, 15  , 66.7   , 20.0   , 0.0   , 80.0   , 0.0   , 0.0   , 50.0   ,x    ,x   , 0.0   , 75.0   
979000,McGILL,1,5353,Génie agricole et génie rural, 11  , 63.6   , 85.7   , 0.0   , 14.3   , 0.0   , 0.0   , 66.7   , 8    , 942   , 75.0   , 0.0   
979000,McGILL,1,5368,Génie minier, 7  , 85.7   , 50.0   , 0.0   , 50.0   , 0.0   , 0.0   , 100.0   , 20    ,1 102   , 66.7   , 66.7   
979000,McGILL,1,5438,Sociologie, 7  , 85.7   , 33.3   , 0.0   , 66.7   , 0.0   , 0.0   , 100.0   ,x    ,x   , 100.0   , 100.0   
979000,McGILL,1,5498,Sciences religieuses, 6  , 66.7   , 50.0   , 0.0   , 25.0   , 25.0   , 0.0   , 100.0   ,x    ,x   , 50.0   , 0.0   
979000,McGILL,1,5700,Études pluridisciplinaires en sciences de l'éducation, 32  , 50.0   , 50.0   , 0.0   , 50.0   , 0.0   , 0.0   , 87.5   , 1    ,1 380   , 85.7   , 75.0   
980000,CONC,0,5200,Sciences biologiques, 79  , 53.2   , 42.9   , 2.4   , 54.8   , 0.0   , 5.3   , 88.9   , 8    , 756   , 25.0   , 78.3   
980000,CONC,0,5230,Mathématiques, 23  , 60.9   , 92.9   , 7.1   , 0.0   , 0.0   , 7.1   , 92.3   , 18    ,1 008   , 75.0   ,-   
980000,CONC,0,5358,"Génie civil, de la construction et du transport", 94  , 55.3   , 82.7   , 1.9   , 9.6   , 5.8   , 2.3   , 97.7   , 12    , 922   , 81.0   , 100.0   
980000,CONC,0,5360,Génie mécanique, 105  , 52.4   , 83.6   , 5.5   , 10.9   , 0.0   , 6.1   , 97.8   , 19    , 955   , 75.6   , 100.0   
980000,CONC,0,5373,Génie informatique et de la construction des ordinateurs, 33  , 54.5   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 100.0   , 21    , 939   , 83.3   ,-   
980000,CONC,0,5380,Sciences de l'activité physique, 77  , 58.4   , 62.2   , 0.0   , 37.8   , 0.0   , 0.0   , 64.3   , 3    , 642   , 38.9   , 58.8   
980000,CONC,0,5420,Psychologie, 276  , 55.1   , 55.9   , 3.9   , 36.2   , 3.9   , 6.6   , 75.3   , 10    , 720   , 35.9   , 78.2   
980000,CONC,0,5434,Économique, 134  , 50.7   , 66.2   , 8.8   , 20.6   , 4.4   , 11.8   , 86.7   , 11    , 805   , 41.0   , 57.1   
980000,CONC,0,5480,Récréologie, 59  , 62.7   , 89.2   , 0.0   , 5.4   , 5.4   , 0.0   , 78.8   , 10    , 702   , 61.5   , 50.0   
980000,CONC,0,5495,Philosophie, 29  , 51.7   , 40.0   , 0.0   , 60.0   , 0.0   , 0.0   , 50.0   , 12    ,n.d.   , 33.3   , 77.8   
980000,CONC,0,5571,Traduction, 47  , 61.7   , 82.8   , 3.4   , 6.9   , 6.9   , 4.0   , 83.3   , 12    , 910   , 60.0   , 0.0   
980000,CONC,0,5703,Formation des enseignants au préscolaire, 55  , 61.8   , 64.7   , 2.9   , 20.6   , 11.8   , 4.3   , 63.6   , 2    , 585   , 78.6   , 71.4   
980000,CONC,0,5704,Formation des enseignants au préscolaire et au primaire, 21  , 66.7   , 100.0   , 0.0   , 0.0   , 0.0   , 0.0   , 64.3   , 5    , 827   , 88.9   ,-   
980000,CONC,0,5705,Formation des enseignants spécialistes au primaire et au secondaire, 30  , 50.0   , 93.3   , 0.0   , 6.7   , 0.0   , 0.0   , 78.6   , 1    , 814   , 100.0   , 100.0   
980000,CONC,0,5813,Affaires sur le plan international, 68  , 57.4   , 79.5   , 2.6   , 12.8   , 5.1   , 3.1   , 96.8   , 7    ,1 020   , 53.3   , 40.0   
980000,CONC,0,5815,Gestion du personnel, 47  , 59.6   , 71.4   , 10.7   , 10.7   , 7.1   , 13.0   , 90.0   , 16    , 890   , 50.0   , 66.7   
980000,CONC,0,5909,"Design appliqué (céramique, tissage, orfèvrerie, décor)", 37  , 51.4   , 78.9   , 5.3   , 15.8   , 0.0   , 6.3   , 86.7   , 2    , 662   , 76.9   , 33.3   
980000,CONC,1,5340,Sciences de l'informatique, 86  , 50.0   , 69.8   , 11.6   , 18.6   , 0.0   , 14.3   , 100.0   , 10    ,1 118   , 80.0   , 100.0   
980000,CONC,1,5359,"Génie électrique, électronique et des communications", 68  , 52.9   , 61.1   , 19.4   , 19.4   , 0.0   , 24.1   , 95.5   , 14    ,1 204   , 66.7   , 100.0   
980000,CONC,1,5420,Psychologie, 18  , 72.2   , 0.0   , 0.0   , 100.0   , 0.0   ,-   ,-   ,-    ,-   ,-   , 92.3   
980000,CONC,1,5435,Histoire, 11  , 63.6   , 57.1   , 0.0   , 28.6   , 14.3   , 0.0   , 75.0   , 1    , 964   , 66.7   , 100.0   
980000,CONC,1,5708,Formation des enseignants au secondaire, 7  , 71.4   , 80.0   , 20.0   , 0.0   , 0.0   , 20.0   , 100.0   , 8    , 915   , 50.0   ,-   
980000,CONC,1,5910,Cinématographie, 10  , 70.0   , 71.4   , 0.0   , 28.6   , 0.0   , 0.0   , 80.0   , 11    , 501   , 25.0   , 100.0   
981000,BISH,0,5700,Études pluridisciplinaires en sciences de l'éducation, 20  , 60.0   , 75.0   , 8.3   , 8.3   , 8.3   , 10.0   , 88.9   , 6    , 740   , 100.0   , 100.0   
981000,BISH,0,5704,Formation des enseignants au préscolaire et au primaire, 29  , 62.1   , 88.9   , 11.1   , 0.0   , 0.0   , 11.1   , 93.8   , 6    , 768   , 100.0   ,-   
981000,BISH,0,5708,Formation des enseignants au secondaire, 31  , 71.0   , 81.8   , 4.5   , 13.6   , 0.0   , 5.3   , 83.3   , 4    , 768   , 93.3   , 100.0   
